Date,Hostel Name,City,Country,Avg Bed Price (£),Occupancy
2023-06-13,London Elephant & Castle,London,United Kingdom,36.22,91
2023-06-13,London Kensington Holland Park,London,United Kingdom,43.15,105
2023-06-13,York Micklegate,York,United Kingdom,30.2,83
2023-06-14,Brussels Grand Place,Brussels,Belgium,42.11,106
2023-06-14,Prague Charles Bridge,Prague,Czech Republic,37.18,122
2023-06-14,Berlin Kurfürstendamm,Berlin,Germany,46.0,128
2023-06-14,Athens Monastiraki,Athens,Greece,32.07,93
2023-06-14,Pisa Centrale,Pisa,Italy,31.75,117
2023-06-14,Warsaw Old Town,Warsaw,Poland,31.25,120
2023-06-14,Lisbon Bairro Alto,Lisbon,Portugal,31.62,112
2023-06-14,Bratislava Presidential Palace,Bratislava,Slovakia,32.87,98
2023-06-14,Barcelona Gothic,Barcelona,Spain,39.78,116
2023-06-14,Barcelona Passeig de Gracia,Barcelona,Spain,43.15,103
2023-06-14,"Calpe Seafront, Costa Blanca",Calpe,Spain,30.07,111
2023-06-14,Córdoba Mezquita Catedral,Cordoba,Spain,35.96,103
2023-06-14,Madrid Central,Madrid,Spain,36.11,118
2023-06-14,Glasgow Charing Cross,Glasgow,United Kingdom,42.9,134
2023-06-14,Edinburgh Cowgate,Edinburgh,United Kingdom,40.51,102
2023-06-14,London Elephant & Castle,London,United Kingdom,37.61,90
2023-06-14,London Kensington Holland Park,London,United Kingdom,44.65,97
2023-06-14,York Micklegate,York,United Kingdom,33.46,130
2023-06-15,Brussels Grand Place,Brussels,Belgium,35.49,110
2023-06-15,Prague Charles Bridge,Prague,Czech Republic,43.53,129
2023-06-15,Berlin Kurfürstendamm,Berlin,Germany,40.32,106
2023-06-15,Athens Monastiraki,Athens,Greece,32.88,88
2023-06-15,Pisa Centrale,Pisa,Italy,46.35,138
2023-06-15,Warsaw Old Town,Warsaw,Poland,37.0,122
2023-06-15,Lisbon Bairro Alto,Lisbon,Portugal,40.57,128
2023-06-15,Bratislava Presidential Palace,Bratislava,Slovakia,31.48,130
2023-06-15,Barcelona Gothic,Barcelona,Spain,38.89,101
2023-06-15,Barcelona Passeig de Gracia,Barcelona,Spain,38.02,94
2023-06-15,"Calpe Seafront, Costa Blanca",Calpe,Spain,34.91,146
2023-06-15,Córdoba Mezquita Catedral,Cordoba,Spain,28.97,123
2023-06-15,Madrid Central,Madrid,Spain,33.88,93
2023-06-15,Glasgow Charing Cross,Glasgow,United Kingdom,34.24,126
2023-06-15,Edinburgh Cowgate,Edinburgh,United Kingdom,39.49,124
2023-06-15,London Elephant & Castle,London,United Kingdom,39.47,113
2023-06-15,London Kensington Holland Park,London,United Kingdom,40.4,108
2023-06-15,York Micklegate,York,United Kingdom,44.8,114
2023-06-16,Brussels Grand Place,Brussels,Belgium,31.97,70
2023-06-16,Prague Charles Bridge,Prague,Czech Republic,33.65,145
2023-06-16,Berlin Kurfürstendamm,Berlin,Germany,37.39,120
2023-06-16,Athens Monastiraki,Athens,Greece,30.85,109
2023-06-16,Pisa Centrale,Pisa,Italy,35.25,115
2023-06-16,Warsaw Old Town,Warsaw,Poland,44.84,127
2023-06-16,Lisbon Bairro Alto,Lisbon,Portugal,31.78,107
2023-06-16,Bratislava Presidential Palace,Bratislava,Slovakia,30.82,95
2023-06-16,Barcelona Gothic,Barcelona,Spain,45.46,105
2023-06-16,Barcelona Passeig de Gracia,Barcelona,Spain,39.36,120
2023-06-16,"Calpe Seafront, Costa Blanca",Calpe,Spain,35.52,126
2023-06-16,Córdoba Mezquita Catedral,Cordoba,Spain,39.78,72
2023-06-16,Madrid Central,Madrid,Spain,31.82,164
2023-06-16,Glasgow Charing Cross,Glasgow,United Kingdom,45.37,112
2023-06-16,Edinburgh Cowgate,Edinburgh,United Kingdom,26.45,131
2023-06-16,London Elephant & Castle,London,United Kingdom,34.13,112
2023-06-16,London Kensington Holland Park,London,United Kingdom,37.75,109
2023-06-16,York Micklegate,York,United Kingdom,44.43,128
2023-06-17,Brussels Grand Place,Brussels,Belgium,44.03,152
2023-06-17,Prague Charles Bridge,Prague,Czech Republic,41.69,134
2023-06-17,Berlin Kurfürstendamm,Berlin,Germany,38.03,138
2023-06-17,Athens Monastiraki,Athens,Greece,41.15,139
2023-06-17,Pisa Centrale,Pisa,Italy,46.16,141
2023-06-17,Warsaw Old Town,Warsaw,Poland,34.07,131
2023-06-17,Lisbon Bairro Alto,Lisbon,Portugal,35.65,136
2023-06-17,Bratislava Presidential Palace,Bratislava,Slovakia,46.95,147
2023-06-17,Barcelona Gothic,Barcelona,Spain,39.12,114
2023-06-17,Barcelona Passeig de Gracia,Barcelona,Spain,37.03,135
2023-06-17,"Calpe Seafront, Costa Blanca",Calpe,Spain,32.01,147
2023-06-17,Córdoba Mezquita Catedral,Cordoba,Spain,40.48,140
2023-06-17,Madrid Central,Madrid,Spain,42.59,164
2023-06-17,Glasgow Charing Cross,Glasgow,United Kingdom,38.06,147
2023-06-17,Edinburgh Cowgate,Edinburgh,United Kingdom,45.79,134
2023-06-17,London Elephant & Castle,London,United Kingdom,41.98,145
2023-06-17,London Kensington Holland Park,London,United Kingdom,34.28,129
2023-06-17,York Micklegate,York,United Kingdom,37.65,154
2023-06-18,Brussels Grand Place,Brussels,Belgium,43.81,119
2023-06-18,Prague Charles Bridge,Prague,Czech Republic,44.06,141
2023-06-18,Berlin Kurfürstendamm,Berlin,Germany,40.98,118
2023-06-18,Athens Monastiraki,Athens,Greece,35.42,140
2023-06-18,Pisa Centrale,Pisa,Italy,46.51,116
2023-06-18,Warsaw Old Town,Warsaw,Poland,41.73,142
2023-06-18,Lisbon Bairro Alto,Lisbon,Portugal,39.23,164
2023-06-18,Bratislava Presidential Palace,Bratislava,Slovakia,45.57,151
2023-06-18,Barcelona Gothic,Barcelona,Spain,30.53,126
2023-06-18,Barcelona Passeig de Gracia,Barcelona,Spain,36.26,126
2023-06-18,"Calpe Seafront, Costa Blanca",Calpe,Spain,36.12,142
2023-06-18,Córdoba Mezquita Catedral,Cordoba,Spain,38.67,142
2023-06-18,Madrid Central,Madrid,Spain,47.6,119
2023-06-18,Glasgow Charing Cross,Glasgow,United Kingdom,37.53,116
2023-06-18,Edinburgh Cowgate,Edinburgh,United Kingdom,32.79,95
2023-06-18,London Elephant & Castle,London,United Kingdom,34.65,145
2023-06-18,London Kensington Holland Park,London,United Kingdom,32.25,137
2023-06-18,York Micklegate,York,United Kingdom,40.6,158
2023-06-19,Brussels Grand Place,Brussels,Belgium,42.57,143
2023-06-19,Prague Charles Bridge,Prague,Czech Republic,41.75,108
2023-06-19,Berlin Kurfürstendamm,Berlin,Germany,39.43,99
2023-06-19,Athens Monastiraki,Athens,Greece,35.52,89
2023-06-19,Pisa Centrale,Pisa,Italy,45.54,127
2023-06-19,Warsaw Old Town,Warsaw,Poland,41.98,120
2023-06-19,Lisbon Bairro Alto,Lisbon,Portugal,44.97,84
2023-06-19,Bratislava Presidential Palace,Bratislava,Slovakia,37.65,144
2023-06-19,Barcelona Gothic,Barcelona,Spain,33.4,67
2023-06-19,Barcelona Passeig de Gracia,Barcelona,Spain,35.78,132
2023-06-19,"Calpe Seafront, Costa Blanca",Calpe,Spain,36.29,149
2023-06-19,Córdoba Mezquita Catedral,Cordoba,Spain,37.88,131
2023-06-19,Madrid Central,Madrid,Spain,42.48,117
2023-06-19,Glasgow Charing Cross,Glasgow,United Kingdom,37.76,95
2023-06-19,Edinburgh Cowgate,Edinburgh,United Kingdom,40.87,121
2023-06-19,London Elephant & Castle,London,United Kingdom,43.83,150
2023-06-19,London Kensington Holland Park,London,United Kingdom,33.91,71
2023-06-19,York Micklegate,York,United Kingdom,38.54,119
2023-06-20,Brussels Grand Place,Brussels,Belgium,35.44,91
2023-06-20,Prague Charles Bridge,Prague,Czech Republic,43.01,103
2023-06-20,Berlin Kurfürstendamm,Berlin,Germany,33.79,117
2023-06-20,Athens Monastiraki,Athens,Greece,41.15,90
2023-06-20,Pisa Centrale,Pisa,Italy,39.8,75
2023-06-20,Warsaw Old Town,Warsaw,Poland,41.17,109
2023-06-20,Lisbon Bairro Alto,Lisbon,Portugal,36.71,95
2023-06-20,Bratislava Presidential Palace,Bratislava,Slovakia,40.75,148
2023-06-20,Barcelona Gothic,Barcelona,Spain,32.79,94
2023-06-20,Barcelona Passeig de Gracia,Barcelona,Spain,30.35,111
2023-06-20,"Calpe Seafront, Costa Blanca",Calpe,Spain,42.79,120
2023-06-20,Córdoba Mezquita Catedral,Cordoba,Spain,37.5,127
2023-06-20,Madrid Central,Madrid,Spain,41.59,109
2023-06-20,Glasgow Charing Cross,Glasgow,United Kingdom,48.56,104
2023-06-20,Edinburgh Cowgate,Edinburgh,United Kingdom,43.71,113
2023-06-20,London Elephant & Castle,London,United Kingdom,31.82,135
2023-06-20,London Kensington Holland Park,London,United Kingdom,38.21,129
2023-06-20,York Micklegate,York,United Kingdom,33.48,75
2023-06-21,Brussels Grand Place,Brussels,Belgium,28.82,85
2023-06-21,Prague Charles Bridge,Prague,Czech Republic,36.27,129
2023-06-21,Berlin Kurfürstendamm,Berlin,Germany,32.61,120
2023-06-21,Athens Monastiraki,Athens,Greece,42.5,97
2023-06-21,Pisa Centrale,Pisa,Italy,37.26,80
2023-06-21,Warsaw Old Town,Warsaw,Poland,40.27,111
2023-06-21,Lisbon Bairro Alto,Lisbon,Portugal,43.13,126
2023-06-21,Bratislava Presidential Palace,Bratislava,Slovakia,42.93,101
2023-06-21,Barcelona Gothic,Barcelona,Spain,37.51,135
2023-06-21,Barcelona Passeig de Gracia,Barcelona,Spain,35.92,104
2023-06-21,"Calpe Seafront, Costa Blanca",Calpe,Spain,33.89,101
2023-06-21,Córdoba Mezquita Catedral,Cordoba,Spain,31.69,74
2023-06-21,Madrid Central,Madrid,Spain,30.59,109
2023-06-21,Glasgow Charing Cross,Glasgow,United Kingdom,31.8,83
2023-06-21,Edinburgh Cowgate,Edinburgh,United Kingdom,31.75,92
2023-06-21,London Elephant & Castle,London,United Kingdom,33.81,140
2023-06-21,London Kensington Holland Park,London,United Kingdom,41.55,81
2023-06-21,York Micklegate,York,United Kingdom,31.21,103
2023-06-22,Brussels Grand Place,Brussels,Belgium,34.52,154
2023-06-22,Prague Charles Bridge,Prague,Czech Republic,34.42,105
2023-06-22,Berlin Kurfürstendamm,Berlin,Germany,35.37,104
2023-06-22,Athens Monastiraki,Athens,Greece,34.85,103
2023-06-22,Pisa Centrale,Pisa,Italy,34.88,127
2023-06-22,Warsaw Old Town,Warsaw,Poland,30.59,93
2023-06-22,Lisbon Bairro Alto,Lisbon,Portugal,33.61,87
2023-06-22,Bratislava Presidential Palace,Bratislava,Slovakia,36.41,94
2023-06-22,Barcelona Gothic,Barcelona,Spain,41.68,101
2023-06-22,Barcelona Passeig de Gracia,Barcelona,Spain,34.05,121
2023-06-22,"Calpe Seafront, Costa Blanca",Calpe,Spain,37.43,101
2023-06-22,Córdoba Mezquita Catedral,Cordoba,Spain,46.72,102
2023-06-22,Madrid Central,Madrid,Spain,30.89,128
2023-06-22,Glasgow Charing Cross,Glasgow,United Kingdom,29.87,107
2023-06-22,Edinburgh Cowgate,Edinburgh,United Kingdom,36.46,97
2023-06-22,London Elephant & Castle,London,United Kingdom,32.07,97
2023-06-22,London Kensington Holland Park,London,United Kingdom,39.41,141
2023-06-22,York Micklegate,York,United Kingdom,35.67,138
2023-06-23,Brussels Grand Place,Brussels,Belgium,32.75,76
2023-06-23,Prague Charles Bridge,Prague,Czech Republic,27.05,100
2023-06-23,Berlin Kurfürstendamm,Berlin,Germany,40.28,115
2023-06-23,Athens Monastiraki,Athens,Greece,34.51,118
2023-06-23,Pisa Centrale,Pisa,Italy,40.2,102
2023-06-23,Warsaw Old Town,Warsaw,Poland,33.67,95
2023-06-23,Lisbon Bairro Alto,Lisbon,Portugal,32.89,117
2023-06-23,Bratislava Presidential Palace,Bratislava,Slovakia,31.04,107
2023-06-23,Barcelona Gothic,Barcelona,Spain,38.39,79
2023-06-23,Barcelona Passeig de Gracia,Barcelona,Spain,35.37,118
2023-06-23,"Calpe Seafront, Costa Blanca",Calpe,Spain,35.57,126
2023-06-23,Córdoba Mezquita Catedral,Cordoba,Spain,37.34,74
2023-06-23,Madrid Central,Madrid,Spain,39.61,110
2023-06-23,Glasgow Charing Cross,Glasgow,United Kingdom,44.39,86
2023-06-23,Edinburgh Cowgate,Edinburgh,United Kingdom,32.41,92
2023-06-23,London Elephant & Castle,London,United Kingdom,48.91,116
2023-06-23,London Kensington Holland Park,London,United Kingdom,30.67,94
2023-06-23,York Micklegate,York,United Kingdom,43.29,73
2023-06-24,Brussels Grand Place,Brussels,Belgium,38.05,129
2023-06-24,Prague Charles Bridge,Prague,Czech Republic,42.86,132
2023-06-24,Berlin Kurfürstendamm,Berlin,Germany,44.92,164
2023-06-24,Athens Monastiraki,Athens,Greece,45.57,121
2023-06-24,Pisa Centrale,Pisa,Italy,36.83,126
2023-06-24,Warsaw Old Town,Warsaw,Poland,42.71,143
2023-06-24,Lisbon Bairro Alto,Lisbon,Portugal,46.35,152
2023-06-24,Bratislava Presidential Palace,Bratislava,Slovakia,35.05,115
2023-06-24,Barcelona Gothic,Barcelona,Spain,35.57,109
2023-06-24,Barcelona Passeig de Gracia,Barcelona,Spain,42.02,133
2023-06-24,"Calpe Seafront, Costa Blanca",Calpe,Spain,44.67,136
2023-06-24,Córdoba Mezquita Catedral,Cordoba,Spain,32.07,146
2023-06-24,Madrid Central,Madrid,Spain,43.36,164
2023-06-24,Glasgow Charing Cross,Glasgow,United Kingdom,34.1,149
2023-06-24,Edinburgh Cowgate,Edinburgh,United Kingdom,36.32,129
2023-06-24,London Elephant & Castle,London,United Kingdom,47.69,125
2023-06-24,London Kensington Holland Park,London,United Kingdom,32.0,130
2023-06-24,York Micklegate,York,United Kingdom,46.88,117
2023-06-25,Brussels Grand Place,Brussels,Belgium,35.8,138
2023-06-25,Prague Charles Bridge,Prague,Czech Republic,32.81,162
2023-06-25,Berlin Kurfürstendamm,Berlin,Germany,37.79,119
2023-06-25,Athens Monastiraki,Athens,Greece,45.23,151
2023-06-25,Pisa Centrale,Pisa,Italy,39.56,150
2023-06-25,Warsaw Old Town,Warsaw,Poland,42.67,140
2023-06-25,Lisbon Bairro Alto,Lisbon,Portugal,32.73,159
2023-06-25,Bratislava Presidential Palace,Bratislava,Slovakia,45.09,137
2023-06-25,Barcelona Gothic,Barcelona,Spain,46.26,125
2023-06-25,Barcelona Passeig de Gracia,Barcelona,Spain,49.15,120
2023-06-25,"Calpe Seafront, Costa Blanca",Calpe,Spain,32.21,146
2023-06-25,Córdoba Mezquita Catedral,Cordoba,Spain,39.78,120
2023-06-25,Madrid Central,Madrid,Spain,35.33,161
2023-06-25,Glasgow Charing Cross,Glasgow,United Kingdom,40.13,128
2023-06-25,Edinburgh Cowgate,Edinburgh,United Kingdom,45.7,139
2023-06-25,London Elephant & Castle,London,United Kingdom,34.14,120
2023-06-25,London Kensington Holland Park,London,United Kingdom,39.22,164
2023-06-25,York Micklegate,York,United Kingdom,43.0,155
2023-06-26,Brussels Grand Place,Brussels,Belgium,30.4,142
2023-06-26,Prague Charles Bridge,Prague,Czech Republic,31.94,97
2023-06-26,Berlin Kurfürstendamm,Berlin,Germany,42.42,95
2023-06-26,Athens Monastiraki,Athens,Greece,30.28,81
2023-06-26,Pisa Centrale,Pisa,Italy,38.91,119
2023-06-26,Warsaw Old Town,Warsaw,Poland,39.22,113
2023-06-26,Lisbon Bairro Alto,Lisbon,Portugal,36.09,92
2023-06-26,Bratislava Presidential Palace,Bratislava,Slovakia,32.92,123
2023-06-26,Barcelona Gothic,Barcelona,Spain,41.66,115
2023-06-26,Barcelona Passeig de Gracia,Barcelona,Spain,35.61,123
2023-06-26,"Calpe Seafront, Costa Blanca",Calpe,Spain,29.46,113
2023-06-26,Córdoba Mezquita Catedral,Cordoba,Spain,29.87,115
2023-06-26,Madrid Central,Madrid,Spain,45.3,93
2023-06-26,Glasgow Charing Cross,Glasgow,United Kingdom,37.46,114
2023-06-26,Edinburgh Cowgate,Edinburgh,United Kingdom,32.0,128
2023-06-26,London Elephant & Castle,London,United Kingdom,35.93,90
2023-06-26,London Kensington Holland Park,London,United Kingdom,32.26,111
2023-06-26,York Micklegate,York,United Kingdom,39.57,102
2023-06-27,Brussels Grand Place,Brussels,Belgium,35.34,123
2023-06-27,Prague Charles Bridge,Prague,Czech Republic,32.08,99
2023-06-27,Berlin Kurfürstendamm,Berlin,Germany,40.7,127
2023-06-27,Athens Monastiraki,Athens,Greece,40.8,123
2023-06-27,Pisa Centrale,Pisa,Italy,41.39,79
2023-06-27,Warsaw Old Town,Warsaw,Poland,29.64,106
2023-06-27,Lisbon Bairro Alto,Lisbon,Portugal,36.39,73
2023-06-27,Bratislava Presidential Palace,Bratislava,Slovakia,34.08,108
2023-06-27,Barcelona Gothic,Barcelona,Spain,36.95,92
2023-06-27,Barcelona Passeig de Gracia,Barcelona,Spain,34.28,128
2023-06-27,"Calpe Seafront, Costa Blanca",Calpe,Spain,32.37,118
2023-06-27,Córdoba Mezquita Catedral,Cordoba,Spain,36.42,114
2023-06-27,Madrid Central,Madrid,Spain,36.14,111
2023-06-27,Glasgow Charing Cross,Glasgow,United Kingdom,43.76,108
2023-06-27,Edinburgh Cowgate,Edinburgh,United Kingdom,35.64,107
2023-06-27,London Elephant & Castle,London,United Kingdom,41.06,69
2023-06-27,London Kensington Holland Park,London,United Kingdom,44.4,86
2023-06-27,York Micklegate,York,United Kingdom,42.8,93
2023-06-28,Brussels Grand Place,Brussels,Belgium,33.21,114
2023-06-28,Prague Charles Bridge,Prague,Czech Republic,41.83,132
2023-06-28,Berlin Kurfürstendamm,Berlin,Germany,31.87,101
2023-06-28,Athens Monastiraki,Athens,Greece,32.49,88
2023-06-28,Pisa Centrale,Pisa,Italy,33.44,128
2023-06-28,Warsaw Old Town,Warsaw,Poland,34.43,124
2023-06-28,Lisbon Bairro Alto,Lisbon,Portugal,41.35,90
2023-06-28,Bratislava Presidential Palace,Bratislava,Slovakia,28.06,97
2023-06-28,Barcelona Gothic,Barcelona,Spain,41.59,106
2023-06-28,Barcelona Passeig de Gracia,Barcelona,Spain,41.32,84
2023-06-28,"Calpe Seafront, Costa Blanca",Calpe,Spain,33.87,125
2023-06-28,Córdoba Mezquita Catedral,Cordoba,Spain,45.42,100
2023-06-28,Madrid Central,Madrid,Spain,35.46,87
2023-06-28,Glasgow Charing Cross,Glasgow,United Kingdom,33.18,99
2023-06-28,Edinburgh Cowgate,Edinburgh,United Kingdom,40.94,86
2023-06-28,London Elephant & Castle,London,United Kingdom,36.97,122
2023-06-28,London Kensington Holland Park,London,United Kingdom,30.33,133
2023-06-28,York Micklegate,York,United Kingdom,38.2,109
2023-06-29,Brussels Grand Place,Brussels,Belgium,35.18,116
2023-06-29,Prague Charles Bridge,Prague,Czech Republic,29.3,104
2023-06-29,Berlin Kurfürstendamm,Berlin,Germany,45.23,108
2023-06-29,Athens Monastiraki,Athens,Greece,42.49,115
2023-06-29,Pisa Centrale,Pisa,Italy,31.62,119
2023-06-29,Warsaw Old Town,Warsaw,Poland,35.19,120
2023-06-29,Lisbon Bairro Alto,Lisbon,Portugal,34.08,120
2023-06-29,Bratislava Presidential Palace,Bratislava,Slovakia,35.12,109
2023-06-29,Barcelona Gothic,Barcelona,Spain,33.29,131
2023-06-29,Barcelona Passeig de Gracia,Barcelona,Spain,29.28,65
2023-06-29,"Calpe Seafront, Costa Blanca",Calpe,Spain,33.7,102
2023-06-29,Córdoba Mezquita Catedral,Cordoba,Spain,34.56,100
2023-06-29,Madrid Central,Madrid,Spain,31.48,107
2023-06-29,Glasgow Charing Cross,Glasgow,United Kingdom,35.5,101
2023-06-29,Edinburgh Cowgate,Edinburgh,United Kingdom,33.59,75
2023-06-29,London Elephant & Castle,London,United Kingdom,39.65,112
2023-06-29,London Kensington Holland Park,London,United Kingdom,38.03,133
2023-06-29,York Micklegate,York,United Kingdom,34.01,114
2023-06-30,Brussels Grand Place,Brussels,Belgium,36.28,86
2023-06-30,Prague Charles Bridge,Prague,Czech Republic,32.83,141
2023-06-30,Berlin Kurfürstendamm,Berlin,Germany,29.57,73
2023-06-30,Athens Monastiraki,Athens,Greece,34.14,124
2023-06-30,Pisa Centrale,Pisa,Italy,31.79,85
2023-06-30,Warsaw Old Town,Warsaw,Poland,33.27,129
2023-06-30,Lisbon Bairro Alto,Lisbon,Portugal,29.1,103
2023-06-30,Bratislava Presidential Palace,Bratislava,Slovakia,42.2,114
2023-06-30,Barcelona Gothic,Barcelona,Spain,31.66,137
2023-06-30,Barcelona Passeig de Gracia,Barcelona,Spain,38.2,117
2023-06-30,"Calpe Seafront, Costa Blanca",Calpe,Spain,33.34,130
2023-06-30,Córdoba Mezquita Catedral,Cordoba,Spain,40.86,101
2023-06-30,Madrid Central,Madrid,Spain,40.79,124
2023-06-30,Glasgow Charing Cross,Glasgow,United Kingdom,30.78,105
2023-06-30,Edinburgh Cowgate,Edinburgh,United Kingdom,43.62,80
2023-06-30,London Elephant & Castle,London,United Kingdom,42.52,84
2023-06-30,London Kensington Holland Park,London,United Kingdom,32.36,138
2023-06-30,York Micklegate,York,United Kingdom,36.12,101
2023-07-01,Brussels Grand Place,Brussels,Belgium,42.44,135
2023-07-01,Prague Charles Bridge,Prague,Czech Republic,39.3,111
2023-07-01,Berlin Kurfürstendamm,Berlin,Germany,45.97,142
2023-07-01,Athens Monastiraki,Athens,Greece,41.75,153
2023-07-01,Pisa Centrale,Pisa,Italy,37.29,156
2023-07-01,Warsaw Old Town,Warsaw,Poland,43.84,164
2023-07-01,Lisbon Bairro Alto,Lisbon,Portugal,39.2,164
2023-07-01,Bratislava Presidential Palace,Bratislava,Slovakia,36.09,121
2023-07-01,Barcelona Gothic,Barcelona,Spain,45.88,164
2023-07-01,Barcelona Passeig de Gracia,Barcelona,Spain,36.56,163
2023-07-01,"Calpe Seafront, Costa Blanca",Calpe,Spain,41.13,134
2023-07-01,Córdoba Mezquita Catedral,Cordoba,Spain,33.83,123
2023-07-01,Madrid Central,Madrid,Spain,38.4,132
2023-07-01,Glasgow Charing Cross,Glasgow,United Kingdom,44.07,155
2023-07-01,Edinburgh Cowgate,Edinburgh,United Kingdom,36.1,136
2023-07-01,London Elephant & Castle,London,United Kingdom,36.73,137
2023-07-01,London Kensington Holland Park,London,United Kingdom,43.09,123
2023-07-01,York Micklegate,York,United Kingdom,33.58,164
2023-07-02,Brussels Grand Place,Brussels,Belgium,39.39,136
2023-07-02,Prague Charles Bridge,Prague,Czech Republic,38.27,119
2023-07-02,Berlin Kurfürstendamm,Berlin,Germany,36.58,142
2023-07-02,Athens Monastiraki,Athens,Greece,37.12,150
2023-07-02,Pisa Centrale,Pisa,Italy,44.1,152
2023-07-02,Warsaw Old Town,Warsaw,Poland,45.08,164
2023-07-02,Lisbon Bairro Alto,Lisbon,Portugal,46.29,97
2023-07-02,Bratislava Presidential Palace,Bratislava,Slovakia,42.3,127
2023-07-02,Barcelona Gothic,Barcelona,Spain,33.93,145
2023-07-02,Barcelona Passeig de Gracia,Barcelona,Spain,44.64,148
2023-07-02,"Calpe Seafront, Costa Blanca",Calpe,Spain,41.68,116
2023-07-02,Córdoba Mezquita Catedral,Cordoba,Spain,39.53,135
2023-07-02,Madrid Central,Madrid,Spain,36.69,126
2023-07-02,Glasgow Charing Cross,Glasgow,United Kingdom,42.56,116
2023-07-02,Edinburgh Cowgate,Edinburgh,United Kingdom,51.59,119
2023-07-02,London Elephant & Castle,London,United Kingdom,48.75,137
2023-07-02,London Kensington Holland Park,London,United Kingdom,46.75,154
2023-07-02,York Micklegate,York,United Kingdom,42.47,124
2023-07-03,Brussels Grand Place,Brussels,Belgium,33.93,122
2023-07-03,Prague Charles Bridge,Prague,Czech Republic,28.36,100
2023-07-03,Berlin Kurfürstendamm,Berlin,Germany,42.94,91
